,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
151,Gonzale09653271,好きな日本を煙草臭くない国にしたいです。煙草売るのやめてニコチンシールを売りませんか？,尾張,33,50,2493,0,"まあ、生存権のようなもんだ。
侵害してるヤツには分からんだろうな( ͡° ͜ʖ ͡°)
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/kJxY6iC6I8","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
152,NyapMingTim,Passionate about communications and proud to be working at DNDi.,Kuala Lumpur City,2146,242,18972,0,"Excellent. 

Many parents - even those who smoke - will welcome this news. 

#SmokingKills https://t.co/N66P7ZbTc4",['SmokingKills']
153,dochelmy,"Full-time realist, part-time idealist. I wear 2 main hats: Pulmonologist & Head of the Lung Centre @PantaiHospKL & CEO of @SERI_Malaysia. Views my own.",Malaysia,1101,4487,4782,1,"Excellent. 

Many parents - even those who smoke - will welcome this news. 

#SmokingKills https://t.co/N66P7ZbTc4",['SmokingKills']
154,t_tonari,・Select shop【REVANTO】owner ➡︎ @_revanto_ ・#FR2柳 Shop manager 🐇🐇🌾,,54,55,638,0,"New arrival.
[ White Rabbit Longsleeve T-shirt ].
¥9.900-(In Tax).
#FR2柳 exclusive color. 
.
@fr2yanagi .
.
#fr2… https://t.co/NkHqhKzw9s","['FR2柳', 'fr2']"
155,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,0,@AndreasGevaert So don't be so cavalier about all the smokers you have failed to save from tobacco during your many… https://t.co/M0kZn5B3Fr,[]
156,alisadoc1,"Pediatric cardiologist & EP, Medtech Executive, pushing innovations in #digitalhealth, #AI, #meddevice ,#Healthcare for all. Politically & legally curious. 🤔","Boston, MA",1984,3557,31817,0,This should have happened decades ago. #SmokingKills https://t.co/1CG1scZnlR,['SmokingKills']
157,anuwin_18,"தகவல் தொழில்நுட்ப அணி, 
மாவட்ட ஒருங்கிணைப்பாளர்","Thiruvarur, Tamilnadu",2556,8360,179812,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
158,hippychicky55,Disability support worker living in Melbourne Northern suburbs in Australia.,"Melbourne, Australia",156,181,16137,0,"Once again, NZ is light years ahead of us. #SmokingKills An end to cigarettes? New Zealand aims to create smoke-fre… https://t.co/tsv6IplHhW",['SmokingKills']
159,jae_jayx,"loyalty ain't nothing but a word, that's my word...

#EndSARS

#creativity| #opportunitynogopassme| #letthefun_be","Lagos, Nigeria🇳🇬",407,386,3011,0,"Smoking causes Cancer, Smoking Kills 🚬
Smokers are Liable to Die Young....

Kick Against Smoking!!!
Say No To Smoki… https://t.co/Zk0sIrufT5",[]
160,osamuel_photos,"My name is OluwaSamuel
i love Singing & I'm a Passionate Shooter","Ilorin, Kwara State",61,37,108,1,"Smoking causes Cancer, Smoking Kills 🚬
Smokers are Liable to Die Young....

Kick Against Smoking!!!
Say No To Smoki… https://t.co/Zk0sIrufT5",[]
161,RajeshAnouar,"Work for Social Justice & Rights in Rem! Member DMK! 
Only Indian Constitution and Indian Courts can control me!
Don't follow me! I follow you!","Vellore, Tamil Nadu, INDIA",1095,136,5644,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
162,Nithi_civil,"CIVIL ENGINEER
Vote for DMK 
DMK4TN 
MKS4CM",palladam,2603,1782,24322,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
163,Manikam43826271,யாதும் ஊரே யாவரும் கேளிர்,,1152,46,1662,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
164,RavanasuraD,"Follower of self respect movement, social justice advocate, learning to outgrow god, atheist, Good-humored ridicule of religions, Fourth generation DMKian",,2373,4559,42559,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
165,TRBRajaa,"People who are crazy enough to think they can change the world are the ones who actually DO ! Love our Armed Forces,Nature,Space,Archeology, Photography.DMK MLA","Mannargudi, Tamil Nadu, India",996,89789,38225,5,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
166,kenchi0210s,伝統ある野球強豪校(夏の甲子園優勝) 特進文系→東洋大学 国際地域学部(現・国際学部) 国際地域学科 国際地域専攻/元men's egg/AMuser→教務→施工管理→JA(農協)/野球歴(1996～)/阪神ファン歴(1994～)/阪神タイガース/漫才/落語/自動車/,,533,509,59816,0,"#FR2 × MADE IN WORLD

COLLABORATION POP-UP STORE

4月24（土）4月25日（日）
11時〜21時
#FR2 HARAJUKU

Coming Soon...… https://t.co/D5XJ8198NW","['FR2', 'FR2', 'MADEINWORLD']"
167,Boogiefontana,"mercenario, entrenamiento fort bragg, conflictos bélicos de Vietnam, Nicaragua y del Golfo Pérsico, ahora en Colombia. todo lo humano me es ajeno. Cta homenaje!",cocalombia,3732,3659,7840,0,"Smoking area. Cartoon by @martirenadibuja https://t.co/upUIyJkIl3

#smoking #smokingkills #addiction #nicotine… https://t.co/3d49o6SbjD","['smoking', 'smokingkills', 'addiction', 'nicotine', 'health']"
168,grafiti,"All my life I spent my money on movies, comics and travel... the rest, I just wasted.
#GoPies",Melbourne,704,1080,44393,1,"Once again, NZ is light years ahead of us. #SmokingKills An end to cigarettes? New Zealand aims to create smoke-fre… https://t.co/tsv6IplHhW",['SmokingKills']
169,losimo,Una mica de tot i molt de res. #JoSócCDR #HoTornaremAFer 🌊,"Palol d’Onyar, Catalunya",1784,2398,42850,0,"Smoking area. Cartoon by @martirenadibuja https://t.co/upUIyJkIl3

#smoking #smokingkills #addiction #nicotine… https://t.co/3d49o6SbjD","['smoking', 'smokingkills', 'addiction', 'nicotine', 'health']"
170,conniebcn,"En català es pot escriure, també, per un cert esperit de revolta. 
Mercè Rodoreda.

    Dibuix avatar cortesia d'en @quimsosa.",Tramuntana on the rocks.,10431,10785,161425,0,"Smoking area. Cartoon by @martirenadibuja https://t.co/upUIyJkIl3

#smoking #smokingkills #addiction #nicotine… https://t.co/3d49o6SbjD","['smoking', 'smokingkills', 'addiction', 'nicotine', 'health']"
171,diegodefrizac,' Lo importante no es mantenerse vivo sino mantenerse humano ' - George Orwell,,2733,1375,89038,0,"Smoking area. Cartoon by @martirenadibuja https://t.co/upUIyJkIl3

#smoking #smokingkills #addiction #nicotine… https://t.co/3d49o6SbjD","['smoking', 'smokingkills', 'addiction', 'nicotine', 'health']"
172,Noble_Jhon,"Jurista. | Leo. | Escribo. | Joystiqueo. | Noble. | Desalineado, la mayor parte del tiempo. — Vivo en un bote en medio del Pacífico. Amo la pizza y los relojes.",La Tierra del Olvido.,2475,3387,281003,0,"Smoking area. Cartoon by @martirenadibuja https://t.co/upUIyJkIl3

#smoking #smokingkills #addiction #nicotine… https://t.co/3d49o6SbjD","['smoking', 'smokingkills', 'addiction', 'nicotine', 'health']"
173,unaginobori,タバコは万病の元、そして諸悪の根源です！,日本,134,688,53215,0,"非喫煙者を代表して語ってくれてありがとうございます😭😭
#smokingkills
#人の時を奪う
#受動喫煙に反対します 

タバコを吸ってる全ての人に喧嘩を売るだけの動画。 https://t.co/1p7UJ5JTUI @YouTubeより","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
174,IJP94161674,この世に要らないもの 中日新聞 名古屋市民 一宮市民 愛知県全て 自民党 喫煙者 公共の場で笑い声がデカい馬鹿 テレビ朝日 中日ドラゴンズ プリウス エスティマ 立憲民主党 ネトウヨ,,52,28,523,0,"非喫煙者を代表して語ってくれてありがとうございます😭😭
#smokingkills
#人の時を奪う
#受動喫煙に反対します 

タバコを吸ってる全ての人に喧嘩を売るだけの動画。 https://t.co/1p7UJ5JTUI @YouTubeより","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
175,i_qosos,みんな目を覚まして！電子タバコ・加熱式タバコは 人体実験の一貫です。アメリカでは、危険過ぎて認められていない。発癌性・奇形児出産率が高まります。今すぐ、やめて🚬絶対に 人が直接 口から吸引して 安全なものではないです。受動喫煙症レベル４ 新型タバコによる化学物質過敏症→✨危険物質感知症✨,,290,191,6548,0,"非喫煙者を代表して語ってくれてありがとうございます😭😭
#smokingkills
#人の時を奪う
#受動喫煙に反対します 

タバコを吸ってる全ての人に喧嘩を売るだけの動画。 https://t.co/1p7UJ5JTUI @YouTubeより","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
176,DavidPForsyth,Author of science fiction. Tobacco Harm Reduction Advocate. Fighting the #Vapocalypse. #iVAPEiVOTE https://www.amazon.com/kindle-dbs/entity/author/B006PLOMMK,"Hollywood Beach, California",1874,1956,13121,0,@jjarvis01 @OhioVaping @FC_PublicHealth Does this mean they are inviting input from those interested in tobacco har… https://t.co/yRAETKMuYl,[]
