,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
825,OfficialGNIDA,Greater Noida Industrial Development Authority (GNIDA) is the nodal agency responsible for the overall development of the Greater Noida City.,"Greater Noida, Uttar Pradesh ",8,24153,8814,7,धूम्रपान का दुष्प्रभाव आपके स्वास्थ्य के साथ आपके परिवार पर भी पड़ता है। इसके सेवन से आपके फेफड़े खराब हो सकते हैं।… https://t.co/fd5CJyWp18,[]
826,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking A no nonsense approach to finally kicking the habit before the habit leads you to kick the bucket  https://t.co/wfYvnDJLIw,['StopSmoking']
827,west_wellbeing,"A collaborative partnership for all West Belfast Sports Clubs to improve our understanding of mental wellbeing.

📧clubwellbeing@gmail.com",BELFAST,731,622,3164,0,Make this March the Month to Stop Smoking. Paul O'Kane gives all the reasons how to give up the cigarettes. Get out… https://t.co/wTQ78ezel5,[]
828,bfastmenshealth,"Belfast Men’s Health Group comprise of voluntary, community & statutory practitioners across the City who work 4 Health 🥗Wellbeing 🧘‍♂️Community 👥 #TAKE5🖐","Belfast, Northern Ireland",697,461,696,2,Make this March the Month to Stop Smoking. Paul O'Kane gives all the reasons how to give up the cigarettes. Get out… https://t.co/wTQ78ezel5,[]
829,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"🐰🐣 HOPPY EASTER 🐰🐣

🔖 https://t.co/hUG0gR1mjq

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/sDPXHVkm04","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
830,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🐰🐣 HOPPY EASTER 🐰🐣

🔖 https://t.co/hUG0gR1mjq

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/sDPXHVkm04","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
831,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"🐰🐣 HOPPY EASTER 🐰🐣

🔖 https://t.co/hUG0gR1mjq

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/sDPXHVkm04","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
832,MetodoLaudinMx,"Elimina adicciones nocivas como el tabaquismo 💀🙅‍♂️
Malos hábitos alimenticios🍰🍫
Estrés 😩","Aguascalientes, México",27,10,4,0,"¿Has intentado dejar vicios con diferentes métodos pero no has obtenido resultados? 😩
¿Conoces el método Laudin?
At… https://t.co/4h2NFJdBul",[]
833,Coinicarus,⬇️ the 🐇🕳 * ☣️#Bitcoin remnant/🌮Pleb * Orange coin is🖕money * Magick 🔃 * co host of @simplybitcoin_ * I’m not special and neither are you*,BTC accumulation country ,1009,5782,22535,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
834,miguel_mesa,"MD, PhD, FEBTS / Consultant Thoracic Surgeon at Clínica Universidad de Navarra @ClinicaNavarra #MedUnav @MedUNAV",Spain,534,544,536,0,#stopsmoking #cuantoantesmejor #bilbao #sect #thoracicsurgery https://t.co/9M4Up0WcaS,"['stopsmoking', 'cuantoantesmejor', 'bilbao', 'sect', 'thoracicsurgery']"
835,bennd77,I identify as a Curmudgeonly Bastard #Bitcoin Apache Attack Helicopter Pronouns: Thee / Thou / Sire / m'Lord / m'Leige http://bit.ly/BitcoinAndOniTunes,Texas,1758,5028,75572,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
836,Dr_DarkCrow,"Not an actual doctor, won't answer about Crow heritage. Starting my journey into content creation, hope we all have fun on the way!","Illinois, USA",87,9,45,0,"Day 2: Going good. Haven't had as much of a craving today as yesterday, but I still want one. It sucks ass, &amp; I fee… https://t.co/DJZLcGN24v",[]
837,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,The Centers for Disease Control and Prevention (CDC) is recruiting participants to be featured in future Tips from… https://t.co/JU6WUx5BSw,[]
838,missedlungs,"~Love what u do, do what u love~ Thoracic Surgeon. Cruces University Hospital. #ilooklikeasurgeon #mum #daughter #runner #photographer #amateur #traveller",,398,350,2018,0,#stopsmoking #cuantoantesmejor #bilbao #sect #thoracicsurgery https://t.co/9M4Up0WcaS,"['stopsmoking', 'cuantoantesmejor', 'bilbao', 'sect', 'thoracicsurgery']"
839,miunified,HIV Health and Beyond. Life Continues. Live Healthy.,"Michigan, USA",1080,663,2146,1,The Centers for Disease Control and Prevention (CDC) is recruiting participants to be featured in future Tips from… https://t.co/JU6WUx5BSw,[]
840,Jluiscampo82,Thoracic Surgery and Lung Transplantation in Hospital Universitario Puerta de Hierro-Majadahonda.,Madrid,333,172,259,0,#stopsmoking #cuantoantesmejor #bilbao #sect #thoracicsurgery https://t.co/9M4Up0WcaS,"['stopsmoking', 'cuantoantesmejor', 'bilbao', 'sect', 'thoracicsurgery']"
841,sect2020,XI Congreso de la Sociedad Española De Cirugia Torácica SECT. Bilbao Mayo 2022 #BilboSECT2022,,176,116,213,5,#stopsmoking #cuantoantesmejor #bilbao #sect #thoracicsurgery https://t.co/9M4Up0WcaS,"['stopsmoking', 'cuantoantesmejor', 'bilbao', 'sect', 'thoracicsurgery']"
842,Clarke_Tony,Inventor & Developer of Novel Medicines. Rugby Referee & Rowing enthusiast,Oxfordshire,22,31,320,0,We are proud to be enrolling for the ORCA-2 study. If you’re a daily cigarette #smoker and have previously failed a… https://t.co/fpdYpMHXal,['smoker']
843,kitttallica,"Scottish Author/Youtuber. 4 published books. Discord: https://t.co/7s02wqP9N1  Youtube: https://t.co/JS8CkSqX6i Twitch: https://t.co/Iz1qCMUr8a 
Loner but low key fun.","Scotland, United Kingdom",1160,637,8173,0,"#6

Quitting smoking is one of the hardest things i've ever tried to do. 10+ times now. Cravings are horrible.… https://t.co/SwMKuWpfiC",[]
844,Anthony74348817,,,1,1,181,0,"#Heartdisease is the leading cause of death in women. Know your numbers, know the symptoms, eat a healthy diet &amp; do… https://t.co/yw8dPOrVng",['Heartdisease']
845,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"🐰📦 Click The Below Link To Claim An Early #Easter Treat 👇

https://t.co/z2fz35WkSv

#TotallyWicked #Vape #Vaping… https://t.co/pCaniY79Le","['Easter', 'TotallyWicked', 'Vape', 'Vaping']"
846,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🐰📦 Click The Below Link To Claim An Early #Easter Treat 👇

https://t.co/z2fz35WkSv

#TotallyWicked #Vape #Vaping… https://t.co/pCaniY79Le","['Easter', 'TotallyWicked', 'Vape', 'Vaping']"
847,Humber_HLP,,Yorkshire and The Humber,638,319,5753,0,"In houses where both parents smoke, young children have a 72% increased risk of respiratory illnesses, don't put th… https://t.co/zFulnXzAFm",[]
848,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"🐰📦 Click The Below Link To Claim An Early #Easter Treat 👇

https://t.co/z2fz35WkSv

#TotallyWicked #Vape #Vaping… https://t.co/pCaniY79Le","['Easter', 'TotallyWicked', 'Vape', 'Vaping']"
849,_Dave_Cross_,"Freelance writer. Content editor POTV. https://nnalliance.org/ Trustee. BSI CH/437 committee. Harm reduction, motorbikes, tech, doggos, music, football.",United Kingdom,486,480,4262,0,"Welcome to #VApril 

""Nearly two thirds (68%) of vapers thought they would never quit smoking until vaping came alo… https://t.co/igzquIomfS",['VApril']
850,Jdunne9407uk,Director General UK Vaping Industry Association | CEO | NED | Lobbyist | Independent Consultant | Keynote Speaker | All views my own,"London, England",4282,2103,9269,0,"Welcome to #VApril 

""Nearly two thirds (68%) of vapers thought they would never quit smoking until vaping came alo… https://t.co/igzquIomfS",['VApril']
851,berkssmokefree,"Smokefreelife Berkshire is a free smoking cessation service offering support that really works!
Give us a call on 0118 449 2026",Berkshire,462,409,2203,0,"For #StressAwarenessMonth, we are encouraging you to #StopSmoking and try a new activity!

☎ 0118 449 2026 
📱 Text… https://t.co/bEZWNWc1LP","['StressAwarenessMonth', 'StopSmoking']"
852,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking with this no nonsense approach to finally kicking the habit before the habit leads you to kick the buc… https://t.co/qQAxsRxizj,['StopSmoking']
853,aineh2,Palliative Care Nurse,,279,26,129,0,"""The #COVID19 #pandemic has led to millions of #tobacco users saying they want to quit."" @WHO  
Cancer Focus NI has… https://t.co/tXbH1RlnYH","['COVID19', 'pandemic', 'tobacco']"
854,annalisekirk,"International hypnotherapist, helping you to make amazing positive changes to you and your life. Contact me to book your Zoom or in-person sessions","Arena Business Centre, Basing ",600,723,5413,0,"No...not an April Fool's Day Joke...but if you are thinking of having some hypnotherapy, why not read my testimonia… https://t.co/2C36BFiDf2",[]
855,JustBeCroydon,"Helping #Croydon to JustBe food smart, JustBe active, JustBe smoke free, JustBe alcohol aware, JustBe sex safe, JustBe happy, JustBe YOU!","Croydon, London",561,553,1494,0,Ready to make positive changes to your life but don't know where to start? Our Live Well advisers offer free health… https://t.co/QToDmuGDOu,[]
856,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🆕

😍 TODAY IS THE DAY!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking #Vapers #Vapes… https://t.co/jcW2m0xPsP","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking', 'Vapers', 'Vapes', 'VapeCommunity']"
857,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"🆕

😍 TODAY IS THE DAY!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking #Vapers #Vapes… https://t.co/jcW2m0xPsP","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking', 'Vapers', 'Vapes', 'VapeCommunity']"
858,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,3,"🆕

😍 TODAY IS THE DAY!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking #Vapers #Vapes… https://t.co/jcW2m0xPsP","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking', 'Vapers', 'Vapes']"
859,Vaping_Industry,The leading voice and advocate for the UK vaping industry. For media and membership enquiries contact Info@ukvia.co.uk or call 0203 2670074 🌬️,"London, England",3680,2703,3736,0,"Welcome to #VApril 

""Nearly two thirds (68%) of vapers thought they would never quit smoking until vaping came alo… https://t.co/igzquIomfS",['VApril']
860,DannySohota,"MD @RealTradingltd , home to @_Vapestation .. the only truly Category solution for Vape.","Birmingham, England",353,128,44,0,"Welcome to #VApril 

""Nearly two thirds (68%) of vapers thought they would never quit smoking until vaping came alo… https://t.co/igzquIomfS",['VApril']
861,RealTradingLTD,"- Vaping Category Specialist
- Supplying the best lines from many multiple brands all from one place
- Working with stores to create a Vape destination point","Birmingham, England",678,508,730,4,"Welcome to #VApril 

""Nearly two thirds (68%) of vapers thought they would never quit smoking until vaping came alo… https://t.co/igzquIomfS",['VApril']
862,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"From this #AprilFoolsDay , let us take a step to act against all excuses to Smoke. Take the first step today -… https://t.co/VqrNld34Gs",['AprilFoolsDay']
863,2baconil,"2baconil is India's first 24 hour Nicotine Transdermal Patch, which serves as an aid to Quit Smoking / Chewing Tobacco.",India,432,1124,5344,1,"From this #AprilFoolsDay , let us take a step to act against all excuses to Smoke. Take the first step today -… https://t.co/VqrNld34Gs",['AprilFoolsDay']
864,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,"#StopSmoking The no-nonsense approach to finally kicking the habit.  Loaded with tools, exercises, and ideas to get… https://t.co/8SF7QjtQU1",['StopSmoking']
865,Morales4SDMayor,"Socio-Economist; Navy Vet – SS Weapons Department, R&D/T&E Contractor, Labor/Education Researcher, Global Systems Theorist, Prem Tech H.I.F.T., GSA, ABA",Cusco Peru ,51,860,44023,0,"Stopped smoking Oct 31 1995
still crave tobacco
perhaps this is the #GateWayDrug 
#SanDiego #StopSmoking https://t.co/D98hUGXFjF","['GateWayDrug', 'SanDiego', 'StopSmoking']"
866,possiblyokay,"Man, I have issues don't I?",,480,37,956,0,"Aye fellas, if you smoke cigarettes then your cum will smell/taste like them.
#stopsmoking",['stopsmoking']
867,TheAVERAGEAMER7,"Defenders of the disabled, seniors, veterans, people of color, the working poor. The voice of the vulnerable, not the wealthy, conservatives or multinationals!!","San Antonio, TX",778,161,2048,0,2 years cigarette free today. Suffering through an emphysema flare up. #StopSmoking,['StopSmoking']
868,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"🎥 NEW VIDEO 🎥

❓ Why Does My Vape Battery Die So Fast?

📺 https://t.co/NENxLhNzNN

#TotallyWicked #Vape #Vaping… https://t.co/OwfdKbwhbn","['TotallyWicked', 'Vape', 'Vaping']"
869,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"🎥 NEW VIDEO 🎥

❓ Why Does My Vape Battery Die So Fast?

📺 https://t.co/NENxLhNzNN

#TotallyWicked #Vape #Vaping… https://t.co/OwfdKbwhbn","['TotallyWicked', 'Vape', 'Vaping']"
870,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"🎥 NEW VIDEO 🎥

❓ Why Does My Vape Battery Die So Fast?

📺 https://t.co/NENxLhNzNN

#TotallyWicked #Vape #Vaping… https://t.co/OwfdKbwhbn","['TotallyWicked', 'Vape', 'Vaping']"
871,Focussedmag,"“We deliver professional, efficient and unique advertising campaigns that shout your message to the masses, using multiple media platforms that gets results!""","Corby, England",4987,1113,25778,0,"Want to #StopSmoking ??

Get 12 weeks FREE help with Public Health Northamptonshire 
Check out the voucher page… https://t.co/pxzsC0Kgsp",['StopSmoking']
872,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"❤️             
Red Label        

👉 What's your favourite flavour from the range?

⭐ Click Link In The Bio ⭐… https://t.co/sgm7fxtcw0",[]
873,RidgeGarrett,He who dwells in the shelter of the most high will rest in the shadow of the Almighty. I will say of the Lord He is my refuge and my fortress.,"Georgia, USA",134,43,370,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
874,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,1,"❤️             
Red Label        

👉 What's your favourite flavour from the range?

⭐ Click Link In The Bio ⭐… https://t.co/sgm7fxtcw0",[]
875,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,"#StopSmoking This is the no-nonsense approach I used to finally kicking the habit.  This is how I did it, and if I… https://t.co/IiuZBEdK6x",['StopSmoking']
876,john_benenati,45 yrs old on the journey of life. Quit 🚬 thanks to Vaping. Member UVA/ CASAA. & Advocate. Not A Bot/ Real as Can Be-IMO Tweets,"Clearwater, FL",1027,391,2337,0,#vapingsaveslives #stopsmoking https://t.co/mjUGQZVKYZ,"['vapingsaveslives', 'stopsmoking']"
877,Michael_Laake,#bitcoin @LivePokerCoach https://youtube.com/channel/UC4eGBdmKRPeTTdSTumrVb1Q,"Sarasota, FL",889,2046,15685,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
878,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,0,"🚨 NEW ARTICLE 

⭐ Vaping Discussed In The House Of Commons!
https://t.co/A0vCxNI45W

#TotallyWicked #Vape #Vaping… https://t.co/mBkoJU8q4X","['TotallyWicked', 'Vape', 'Vaping']"
879,tweets_of_jon,"Serving The Queen since 1998. Ex RAF. Lincolnshire lad, born and bred. Longtime ArsenaI fan. Proud footballing Dad.","England, United Kingdom",553,275,477,0,5 weeks now cigarettes free. Saving about £100 a month. Happy with that. #StopSmoking,['StopSmoking']
880,EmersonNynja,"Christian by faith , Christlike by nature.",Milton Keynes,196,60,136,0,"#quitsmokingaidsthatwork #quitsmoking  #stopsmoking 

Is it hard to stop smoking? https://t.co/esxWKBouBw","['quitsmokingaidsthatwork', 'quitsmoking', 'stopsmoking']"
881,EsperionInc,We are singularly focused on disrupting high cholesterol so you can improve your health – easily.,"Ann Arbor, MI",950,1239,1494,0,"#Heartdisease is the leading cause of death in women. Know your numbers, know the symptoms, eat a healthy diet &amp; do… https://t.co/yw8dPOrVng",['Heartdisease']
882,thomasnahde,"Cluster Head of Scientific Affairs at Reemtsma | #Science Ambassador | #TobaccoHarmReduction | Husband, Father of 3 & Endurance Athlete | Private Views Only","Hamburg, Deutschland",263,109,479,0,@ConsumerChoiceC It will be a long long way for German Decision Makers to reconsider exicsting prevalence data and… https://t.co/eAJtahugfg,[]
883,nidirect,"The official government website for people living in Northern Ireland. Account monitored Mon-Fri, 9am-5pm https://www.nidirect.gov.uk/social-media-house-rules","Belfast, Northern Ireland",838,25779,34364,0,"If you smoke, have you thought about taking the first step towards quitting? ]Support and is available:… https://t.co/aukXJ6mCgW",[]
884,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"• @EleafUK 🟫 Eleaf iStick S80 🟫

💬 Smart Mode 🔛 // High Performance 🆙

#eleafiStickS80 #istickS80 #eleafistick… https://t.co/tnQ0UZmyxm","['eleafiStickS80', 'istickS80', 'eleafistick', 'vapemod']"
885,TYLERCOLLISTW,"📍UK BASED 
👤BRAND MODEL 
👨‍💻 PHOTOSHOP ARTIST 
📷PRODUCT PHOTOGRAPHER 
📧EMAIL / DM FOR PORTFOLIO",,2089,493,70,0,"• @EleafUK 🟫 Eleaf iStick S80 🟫

💬 Smart Mode 🔛 // High Performance 🆙

#eleafiStickS80 #istickS80 #eleafistick… https://t.co/tnQ0UZmyxm","['eleafiStickS80', 'istickS80', 'eleafistick', 'vapemod']"
886,StaffsStokeLMNS,"Staffordshire and Stoke-on-Trent Maternity Transformation Programme, official Twitter account for the Local Maternity and Neonatal System",Staffordshire and Stoke,123,46,56,0,"Everyone Health offers FREE stop smoking support for pregnant ladies and their partners/significant others, helping… https://t.co/Mc3maEmroH",[]
887,JenQuitSquadNL,Admin Support for @lancsquitsquad. Aiming to promote our service & other health related info. Comments are my own & not those of the Trust T: 0800 328 6297.,"Lancaster, England",237,170,2331,0,"2 households or a group of up to 6 people can now meet outdoors.
 
If you are already smokefree or are planning to… https://t.co/U2lQK7FIBv",[]
888,CancerFocusNI,"Your local cancer champion, supporting cancer patients and their families since 1969. Official Charity Partner of Deep RiverRock Belfast City Marathon.",Northern Ireland,9203,8736,21412,1,"""The #COVID19 #pandemic has led to millions of #tobacco users saying they want to quit."" @WHO  
Cancer Focus NI has… https://t.co/tXbH1RlnYH","['COVID19', 'pandemic', 'tobacco']"
889,JustBeCroydon,"Helping #Croydon to JustBe food smart, JustBe active, JustBe smoke free, JustBe alcohol aware, JustBe sex safe, JustBe happy, JustBe YOU!","Croydon, London",561,553,1494,0,"Sometimes, we all need a little support. If you're struggling to #stopsmoking, there are plenty of services around… https://t.co/R7IzXHnBhA",['stopsmoking']
890,Alanmcminty,Is being over confident a bad thing?,Preston,506,39,421,0,"Wanted to do 50 miles in March, so I'm really happy with this. Couldn't run to save my life this time last year. 👍… https://t.co/bBrNFJVrII",[]
891,apexcapitalist,"have fun staying poor ₿
#Bitcoin","Tax haven, Luxembourg",425,137,1160,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
892,artinore,"Unique, creative, quietly eccentric, marketeer, pollinator, writer, traveller, gardener and always on the go! several years on, just the same but wiser.","Nottingham, England",2181,2258,25752,0,"Many people find hypnotherapy to STOP smoking an effective treatment... have you tried? 

#stopsmoking https://t.co/5mxuz6UxJ3",['stopsmoking']
893,theLWpractice,"Hypnotherapist, #Reiki practitioner, #Stressmanagement consultant and #Weightloss expert! Lets make positive changes and lets start today!",Nottingham,1293,835,2444,1,"Many people find hypnotherapy to STOP smoking an effective treatment... have you tried? 

#stopsmoking https://t.co/5mxuz6UxJ3",['stopsmoking']
894,prince3908,Come On LUFC..... Back where we belong ⚽️,Mirfield,52,47,2546,0,"🚨 NEW ARTICLE 

⭐ Vaping Discussed In The House Of Commons!
https://t.co/A0vCxNI45W

#TotallyWicked #Vape #Vaping… https://t.co/mBkoJU8q4X","['TotallyWicked', 'Vape', 'Vaping']"
895,PerspicuousNews,Perspicuous Health reports on key health challenges and explores ways to reduce the risk of common diseases through the promotion of activities and hobbies.,,182,74,525,2,"#Heartdisease is the leading cause of death in women. Know your numbers, know the symptoms, eat a healthy diet &amp; do… https://t.co/yw8dPOrVng",['Heartdisease']
896,SlyCooper4Smash,"Sly Cooper Sneaks In! This page is devoted to showing support for adding PlayStation 2 Platforming Mascot, Sly Cooper, to Smash Bros!
Main:@Dr_DarkCrow",,1270,377,4262,0,"Day 0:I have 2 cigarettes left, before Last Pack is empty. This helped me make the choice that this was going to be… https://t.co/RYwOpNbzhS",[]
897,CacheMudSap,"Give me a huge bag and leverage high enough on which to place it, and I shall buy the world.

#cosmicjoke",,768,415,5098,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
898,2a3dex,#bitcoin node runner | PGP: 7B28 DF7C 18A3 3E25 | Craig Wright is NOT satoshi .,Colombia,1080,526,6610,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
899,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking cigarettes in 3 days! (No really... You can do this!) LEARN HOW https://t.co/FUvXjjDCT7 https://t.co/8qeSXoLRSA,['StopSmoking']
900,LitMissions,Inspirational Instigator/Publishing Propagandist/Lighting Up the World with Literature,"Columbia, MD",490,88,1572,0,@mlmcmillan https://t.co/zJLkXw4jem #StopSmoking https://t.co/1jMGvXIYwa,['StopSmoking']
901,Jose_S_bam,"PhD of Stuff-and-a-Lot-of-Shit;
part-time shitposter; non-offender of virtue-signallers;
$1,000,000.00 #Bitcoin before 2025",,540,535,9736,0,"@bennd77 As if health wasn't enough now there's also the wealth POV.

#stopsmoking",['stopsmoking']
902,Jose_S_bam,"PhD of Stuff-and-a-Lot-of-Shit;
part-time shitposter; non-offender of virtue-signallers;
$1,000,000.00 #Bitcoin before 2025",,540,535,9736,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
903,Grimlockdog,,,93,64,2612,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
904,Dr_DarkCrow,"Not an actual doctor, won't answer about Crow heritage. Starting my journey into content creation, hope we all have fun on the way!","Illinois, USA",87,9,45,1,"Day 0:I have 2 cigarettes left, before Last Pack is empty. This helped me make the choice that this was going to be… https://t.co/RYwOpNbzhS",[]
905,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"• @EleafUK 🟫 Eleaf iStick S80 🟫

💬 Smart Mode 🔛 // High Performance 🆙

#eleafiStickS80 #istickS80 #eleafistick… https://t.co/tnQ0UZmyxm","['eleafiStickS80', 'istickS80', 'eleafistick', 'vapemod']"
906,wilsonsvapes,"Authorised distributor of all UK vapour brands products the sole authorised UK distributor of official TECC, Joyetech, Wismec and Eleaf products.","Pilley, England",405,201,1523,3,"• @EleafUK 🟫 Eleaf iStick S80 🟫

💬 Smart Mode 🔛 // High Performance 🆙

#eleafiStickS80 #istickS80 #eleafistick… https://t.co/tnQ0UZmyxm","['eleafiStickS80', 'istickS80', 'eleafistick']"
907,LuminiciousYogi,"Crypto trader, Crypto enthusiast, Relational Leadership, Charts, TA, 💛 #CT🧘🏻‍♂️ #Bitcoin",,223,96,4067,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
908,mycomoney,19. Perpetual student and pleb…I do Myco stuffs. Fertile AF. Learning from some of the sharpest minds around…,"Amlin, Ohio （五大湖）",924,89,1016,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
909,FansN_IvAndrews,Official Fan Site of Author @NinaIvAndrews / @Claudiafans_1 @fansmorgfair @friendsmorgfair @iquitsmokingcig  We ❤ DMs,"St. Louis, Missouri  ",39737,36551,9728,0,"#Smokers want to quit? I think this tweeter has something... Growing up, my dad convinced me not to smoke, but my s… https://t.co/3TbkOfNWO7",['Smokers']
910,daa_5215,Buy #Bitcoin. have fun staying poor. All opinions are my own. #FreeRoss,,1891,315,4085,0,"A one pack a day smoker of American Spirits quit smoking 3 years ago and used that $10 a day to stack sats.

Result… https://t.co/ZYk8G0GGVD",[]
911,wequitcigs,J. Allen & S. Jones Quit Smoking  Please add @iquitsmokingcig @Wequitsmoking01 @fansmorgfair Please view our website  ❤ DMs,"St Louis, MO",32922,30168,22050,0,"#Smokers want to quit? I think this tweeter has something... Growing up, my dad convinced me not to smoke, but my s… https://t.co/3TbkOfNWO7",['Smokers']
